nombre_artista,album,fecha,tipo,track
Clayton & Romário,Acústico (Ao Vivo),2018-10-10,track,Vira o Dobro - Ao Vivo
Pawan Singh,Baazigar,2018-08-20,track,E Kareja Hota Nahi
Clayton & Romário,Acústico (Ao Vivo),2018-10-10,track,Nada a Ver - Ao Vivo
Zubeen Garg,"Golden Collection Of Zubeen, Vol. 2",2018-09-01,track,Pakhi Pakhi Aei Mon
Zubeen Garg,Jaanmoni Anjaana,2018-08-31,track,Hatoonu Meli
Clayton & Romário,Pra Toda Hora,2018-07-27,track,Fala
Koes Plus,Mustika Pop Koes Plus 3,2018-12-20,track,Hidup Tanpa Cinta
Medision Debbarma,Nukheno Nono,2018-11-18,track,Nukheno Nono
Ryan Foret And Foret Tradition,Dance With Me,2018-05-12,track,Let the Good Times Roll
Zubeen Garg,Jaanmoni Anjaana 2011 Vol - Ii,2018-08-31,track,Anjoli Anjoli
Zubeen Garg,Rumaal,2018-09-22,track,Swargadei Swukhafa
Arraial Do Pavulagem,Caeté Camará,2018-06-07,track,Foliões Mensageiros
Keith Frank,Return of the King,2018-02-07,track,My Baby Wanna Do It
Zubeen Garg,Jaanmoni Anjaana,2018-08-31,track,Nakhauo Bulile
Gunjan Singh,Suhagraat Me Kya Hota Hain,2018-10-10,track,Shadi Kaila Ke Bad Suhaagrat Hota He
Wham!,"Yo También Bailaba Con Súper Pop, Vol. 1+ Vol. 2",2019-10-04,track,Everything She Wants - Remastered
Pitbull,Shangay (25 Aniversario),2019-06-28,track,Feel This Moment (feat. Christina Aguilera)
Javier Ojeda,"El Vaivén de las Olas, Lo Mejor de 2000-2019",2019-12-06,track,"¿Cuánto, Cuánto? - Alejandro Seoane Remix Danza Invisible"
Ketito,Amor de Contrabando,2019-07-26,track,Lunas Grises
Los Rebeldes,Corazón de Rock and Roll (Remasterizado) [Boxset],2019-11-15,track,Great Balls of Fire - En Directo Coin Julio 1994
Karina,Nostalgia Española,2019-04-12,track,El baúl de los recuerdos
El Grajo,El Grajo,2019-04-05,track,¡Oh Dios!
Sebastian Yatra,GH DÚO,2019-03-15,track,Ya No Tiene Novio - Remix
Eladio y Los Seres Queridos,Quemé una Bandera por Ti (Edición Deluxe),2019-09-06,track,Quemé una Bandera por Ti - Edición Deluxe
Los Directivos,Yo Inventé la Clase Media,2019-10-01,track,Los Viejos
George Ezra,Now 2019,2019-07-05,track,Shotgun
Kiko y Shara,Pop Andaluz,2019-06-07,track,Perro que ladra no muerde
Los Rebeldes,Corazón de Rock and Roll (Remasterizado) [Boxset],2019-11-15,track,Una Estupida Cancion de Amor - Remasterizado
Mariah Carey,Por Ellas 2019 (Cadena 100),2019-10-18,track,Hero
Carlos Berlanga,Vía Satélite Alrededor de Carlos Berlanga (Edición Coleccionista),2019-10-03,track,Safari Emocional
Georgina,Ñ. El disco del año (2019),2019-11-22,track,Después de tu adiós
Roberto Casalino,Il Fabbricante Di Ricordi,2019-09-13,track,A Un Isolato Da Te
Cheb Mami,Best Of الشاب مامي,2019-08-28,track,اللي بالمني
Gabriel Arriaga,Concierto de Éxitos,2019-03-15,track,Mi Viejo
Luisa Lacerda,Beira do Mundo,2019-09-27,track,Lua Cheia
Yuri,Canción ligera,2019-03-08,track,Compás de espera
Aries,Juramento Mantarraya,2019-04-26,track,Error Perpetuo
Joan As Police Woman,Joanthology,2019-05-24,track,To Be Loved - BBC Live
Al Rangone,"""Una sera"" .... a casa di Al Rangone",2019-12-13,track,Una sera
Franktony,Frank Tony y sus Reales: el Pueblo te Aclama,2019-12-24,track,Todo por Ti
MINOS,Marra,2019-12-13,track,Marra
Nechivile,Nechivile Unplugged,2019-02-08,track,Muito amor envolvido
Los Ayer's,La Nieve de los Años,2019-09-06,track,Aquel Barco
Roto,Espacio,2019-02-01,track,Espacio
WHY@DOLL,Hey!,2019-02-12,track,Mr.boyfriend
Gunz,The Chapter,2019-08-04,track,B.O.K.M
Banda Warilou,Luz do Mundo,2019-01-30,track,Vem Me Libertar
Al Rangone,"""Una sera"" .... a casa di Al Rangone",2019-12-13,track,Stornellante vagabondo
Kazzabe,"Archivos Perdidos, Clasicos En Vivo, Vol. 1",2019-01-10,track,No Me Dejes Solo - En Vivo
Ciudadano Toto,La Espera,2019-11-21,track,La Espera
Cacio & Marcos,Rolê de Casalzinho,2019-07-18,track,Rolê de Casalzinho
Nelson Henriquez,Grandes Éxitos Vol. 4,2019-08-02,track,Fuente Vallenata
Bowen y Villafuerte,"Colección Clásico del Pasado, Vol. 21",2019-07-25,track,Sueño un Cariño
Hermanas Villareal,Así Canta Ecuador,2019-08-30,track,Romántica
El Arrebato,Mejores cantautores 2010s,2019-05-10,track,No lo entiendo
Luciano y Concholon,Homenaje a Pelon y Marin en Exitos del Viejo Medellin,2019-02-20,track,Idilios
BYOR,mau5trap x Insomniac Records,2019-09-27,track,Cold Blood
Fresno,NATUREZA CAOS:LIVE (ENCORE),2019-04-19,track,Milonga - Ao vivo
Los Relicarios,"Grandes Éxitos, Vol. 3",2019-07-05,track,Llorando en las Cantinas
Nechivile,Nechivile Unplugged,2019-02-08,track,Se você fosse
Simone & Simaria,Sertanejo Universitário Hits,2019-11-08,track,Loka
Sofiano,Mina,2019-02-16,track,Mina
Flor de Mururé,Eu Sou Flor,2019-12-06,track,N-Eu Azul
Bouba Menguè,Dimediya,2019-12-12,track,Amour commercial
Luciano y Concholon,Homenaje a Pelon y Marin en Exitos del Viejo Medellin,2019-02-20,track,Flores de Mayo
Waldick Soriano,Os melhores bregas,2020-01-24,track,Paixão de um homem
Los Raros,Éxitos de Parranda,2020-07-21,track,Trovas al Matrimonio
Luigi Tenco,Le 30 Più Belle Canzoni,2020-02-08,track,La Mia Valle
Czecho No Republic,Czecho No Republic 2010-2020,2020-12-09,track,Baby Baby Baby Baby
Tiësto,DJ Pocholo - Que Dios Salve a Las Vacas Y a To2 Nosotros,2020-09-02,track,Obsession - Frank Biazzi Remix
Aminu Ladan Alan Waka,"African Gold - Aminu Ladan Alan Waka Vol, 13",2020-03-17,track,Bubukuwa
Cali Y El Dandee,Colombia Crossover,2020-08-21,track,Por Fin Te Encontré
Los Raros,Éxitos de Parranda,2020-07-21,track,Vea Como Lo Tengo
一口甜,蛋挞,2020-01-25,track,蛋挞
Diego & Victor Hugo,Diego & Victor Hugo As Melhores,2020-05-01,track,"Entra Copo, Sai Copo - Ao Vivo em Brasília"
Uni Boys,Heavy-Hearted,2020-04-24,track,Sixth Man
João Neto & Frederico,Sertaneje-se (Ao Vivo),2020-12-04,track,Caixinha de Isopor - Ao Vivo
Whity Matimal,Therapy,2020-02-07,track,Oublier - Bonus Track
Takana Zion,Hé Rassamba,2020-11-13,track,Hé Rassamba
El Dipy,Esta Es para Vos (Remix),2020-05-15,track,Esta Es para Vos - Remix
Lakis Tzorntanelli,Sixties' Best Greek Pop Songs Vol. 1,2020-10-20,track,Apopse Pou Fevgeis - Quisiera Decir Tu Nombre
Miss Pooja,Pooja's Punjabi Hip Hop,2020-07-20,track,Riban
Riccobellis,Battlestar Galactica,2020-04-09,track,Crazy Molly
Franktony,"Franktony y Sus Reales, Vol. 4",2020-02-07,track,Sin Billete No Hay Amor
Los Raros,Éxitos de Parranda,2020-07-21,track,Pola Cola
Diego & Victor Hugo,Melhores Diego & Victor Hugo,2020-05-01,track,Prefiro Nem Perguntar - Radio Version
Miss Pooja,Women's Day Punjabi Hits,2020-03-06,track,Pasand
Diego & Victor Hugo,Diego & Victor Hugo As Melhores,2020-05-01,track,Miseravelmente - Ao Vivo em Brasília
João Neto & Frederico,Sertaneje-se (Ao Vivo),2020-12-04,track,Tempo - Ao Vivo
Ny Ainga,Hommage à OM-GUI Vol.1,2020,track,Antalaha Souvenir
Fruto Sensual,Vol.1,2020-03-02,track,Lambada Do Rubi
Kate Miller-Heidke,"Little Roots, Little Shoots",2020-10-09,track,This Is Not Forever
Diego & Victor Hugo,Diego & Victor Hugo As Melhores,2020-05-01,track,Álcool e Nicotina - Ao Vivo em Brasília
Sekouba Kandia Kouyaté,Classic Vol 1,2020-12-04,track,Djeliakan
Los Cuyitos,Donde Andará,2020-05-08,track,Arbolito Sos Testigo
Jose Miguel Class,El Gallito de Manati,2020-03-06,track,Dos Copas
Cheb Rayan,Paranoia,2020-01-21,track,Paranoia
a-ha,It's Only Love: Sophisti Pop!,2020-08-28,track,"Hunting High and Low - 7"" Remix"
Kulwinder Billa,Fer Toh Punjab,2020-06-19,track,Shonk
Diego & Victor Hugo,Diego & Victor Hugo As Melhores,2020-05-01,track,Que Que Cê Me Fala - Ao Vivo em Brasília
AJIMAL,"Vinyl Moon, Vol. 58: Love Stack",2020-06-26,track,How Could You Disappear?
Rahima,Wirapangue,2020-11-04,track,Tsura
Kulwinder Billa,Fer Toh Punjab,2020-06-19,track,Sohne Yaar
Manezinho Do Sax,Grandes Sucessos,2020-08-05,track,Sax no Forró
OP Dewangan,Tor Daya Hotis Dai (Kantikartik) CG Song,2020-03-22,track,Tor Daya Hotis Dai (Kantikartik) CG Song
Jignesh Kaviraj,Bewafa Tane Dur Thi Salam Remix (Original),2020-11-30,track,Bewafa Tane Dur Thi Salam Remix - Original
Zubeen Garg,Junbailoi Sithi,2020-10-19,track,Junbailoi Sithi
Sarbeswar Kardong,Nok Midang Longedo (Original),2020-06-17,track,Yumdeng Ayir - Original
Citra Irani,Joget Gamad Terbaru Citra Irani,2020-07-07,track,Umpan Jinak
Waldo Cesar,Sucessos Inesquecíveis 40 Hits Selecionados,2020-04-15,track,Io Che Non Vivo Senza Te
Pramod Premi Yadav,"Kamar Me Bal Naikhe, Piywa Datal Naikhe",2020-07-11,track,"Kamar Me Bal Naikhe, Piywa Datal Naikhe"
Waldo Cesar,Sucessos Inesquecíveis 40 Hits Selecionados,2020-04-15,track,As Rosas Não Falam
Pawan Singh,Baaj Gaiel Danka,2020-07-01,track,Kudi Nav Lakhiya
Matheus & Kauan,Matheus & Kauan As Melhores,2020-08-15,track,O Nosso Santo Bateu - Live
Inder Jeet,Birshu Jaach,2020-06-27,track,Birshu Jaach
Fruto Sensual,Elétrico,2016-06-14,track,Oriental
Anand Shinde,Hits of Anand Shinde (Dhammal Lokgeete),2016-07-01,track,Ashi Hi Kali Jagdamba
Kalpana Patowary,"Udawala Ye Raja (From ""Ram Lakhan"")",2016,track,"Udawala Ye Raja - From ""Ram Lakhan"""
Midnite String Quartet,MSQ Performs Kings of Leon,2016-12-02,track,Waste a Moment
Jignesh Kaviraj,Radhika,2016-07-15,track,Hari Hari Te Van No
Fruto Sensual,Elétrico,2016-06-14,track,Está no Ar
kolme,Can not change nothing,2016-04-06,track,Real love
Kinjal Dave,DJ Laganiya,2016-03-26,track,Muva Man Marje Mati
Antti Tuisku,Kaikkien aikojen paras joululevy 5,2016-11-25,track,Rukous
Lam Truong,Tín hiệu trái tim,2016-01-01,track,Quên đi mùa đông
Arthur Espíndola,"Prazer, Arthur Espíndola - Ao Vivo",2016-10-21,track,Só Castigo - Ao Vivo
Prakash Mali Mehandwas,Prakash Mali Mehandwas Hits,2016-10-19,track,Surra Mein Pujayo Waro Teja
Kinjal Dave,DJ Govalan Nonstop,2016-08-10,track,Mathura Ma Morli Vage Se
kolme,This is callme,2016-09-28,track,Life
Harbhajan Mann,Saadey Cm Saab,2016-05-10,track,Mere Vich Teri
Autoescuela,El Ambulatorio,2016-12-02,track,La Plazoleta
Nazia Iqbal,Sur Ao Taal,2016-11-22,track,Sta Da Intizar Shama
TSAR,Dukh,2016-02-03,track,Novy Vostok
Looee Arreak,Inuktitut Christmas,2016-07-08,track,Tusaajannik Tusaavit
Babiluzion,Ghetto Gyal Wyne,2016-11-04,track,Dancehall Queen
崔健,中国之星 第12期 (Live),2016-02-06,track,光冻 - Live
Hồng Nhung,Bay đi cơn mưa phùn,2016-01-01,track,Mười năm một chuyện tình
Poopy,30 ans de scène - part II,2016,track,Tsy menatra
Zubaida Khanum,"Pakistani Film Music: Mirza Sahiban (1956), Moseeqar (1956)",2016-04-19,track,Kaun khareeday ga main baicoon apna piyar
Manoj Sahri,Nadi ke kinare,2016-10-12,track,Nadi ke kinare
Southguns,Home,2016-12-06,track,Un-titled
Kasper Winding,F¨¨k Dance Let's Art,2016-09-23,track,Moonlight (Let's Fall In Love)
Mike Lucazz,Couper détailler (Titre bonus),2016-02-05,track,Couper détailler - Titre bonus
Achurjya Barpatra,Torali 2016,2016-01-01,track,Pagol Premik
Michael Sullivan,"Na Linha do Tempo, Vol. 1",2016-01-26,track,Amor Perfeito
Tatsuya Ishii,BLACK DIAMOND,2016-08-24,track,VIBRATION
Güneri Tecer,"Geçmişten Günümüze Türkçe Pop, Vol.1",2016-10-28,track,Boşvermişim Dünyaya
Kalpana Patowary,"Jab Tu Chikh Leba Ho (From ""Ram Lakhan"")",2016,track,"Jab Tu Chikh Leba Ho - From ""Ram Lakhan"""
Verse Simmonds,To All The Girls (Clean),2016-09-30,track,Ain't For Everybody (feat. Wanya Morris of Boyz II Men)
Antoine Henaut,Poupee vaudou,2016-03-04,track,Poupée vaudou
Đàm Vĩnh Hưng,Khi ta yêu nhau,2016-01-01,track,Tiễn đưa
Rob Dekay,Tikken Van De Tijd,2016-08-12,track,Tikken Van De Tijd - A Cappella
Neelkamal Singh,Pyar Ho Gail,2016-12-06,track,Rahiman Ke Dhaga
NERVO,Armada Night Radio 133,2016-12-06,track,Forever Or Nothing (ANR133)
Stephen Kasolo,Wikite Kiko,2016-11-21,track,Wikite Kiko
Silvan Galvão,Tambores Que Cantam,2016-11-13,track,Caribe É Alter do Chão
Mic Flammez,WORLD AFRICAN MUSIC PLAYLIST 1,2016-12-03,track,Raccourci
Anmol Sayal,"Saha Jiya Sohnra Dhola, Vol. 5",2016-02-28,track,We Tun Kora Hain Qasman
Tito Cortes,"Baladas, Boleros y Valses",2016-05-23,track,Amor Sincero
Arvind Akela Kallu Ji,Devghar Beautifull Lagata,2016-02-19,track,Bhang Bina Jaan Chali Jai
Rick & Nogueira,Uma História pra Contar (Ao Vivo),2016-09-09,track,Se Eu Te Conheço Bem - Ao Vivo
Kinjal Dave,DJ Laganiya,2016-03-26,track,Ben Jove Mamerani Vaat
King Melodies,Taken Away,2016-05-16,track,Wendy Doll
D’MASIV,Yang Ngehits 2000an,2016-01-01,track,Sudahi Perih Ini
Khesari Lal Yadav,Mae Aa Gaili,2016-09-20,track,Jhula Jhule Sato Bahiniya
London Pops Orchestra,The Music of Simon & Garfunkel,2017-11-20,track,Hazy Shade of Winter
Hossam Gharieb,Moseeqa One (Arabic Pop Hits),2017-06-22,track,Hedya Men El Sama
El Caballero Gaucho,Viejos Recuerdos,2017-07-15,track,Cobarde Corazon
Gustavo Moura & Rafael,Ao Vivo em Goiânia,2017-09-01,track,Amor Abaixo de Zero
Alessia,Que Sufra Él,2017-10-08,track,Que Sufra Él
Carole King,Soft Rock Classics,2017-02-16,track,Little Prince
譚炳文,多咀街還相思債,2017-06-06,track,人生像一个梦
李采霞,"李彩霞, 唐尼, 劉秋儀, 康成本地創作",2017-11-17,track,月色風語
Ita Purnamasari,Cakrawala Cinta,2017-08-25,track,Sepiku Rinduku
Yasser Desai,The Final Exit (Original Motion Picture Soundtrack),2017-09-29,track,Dar Jo Jaega
Tim Sameke,Manavaofa,2017-06-01,track,Lale
Credo,TECHNO UNDRGD: ADE,2017-10-15,track,Surfin'
Haunted Disco,Night Shift,2017-12-28,track,Night Shift
Bonsoir Catin,L'aurore,2017-05-26,track,'Tit Ange
Ajay Warriar,Jogiya Harasu Sri Koodala Sangamanatha,2017-01-08,track,Jagadali Janaralli
Gino Paoli,"Una Lunga Storia D'amore, Vol. 2",2017-08-25,track,Devi Sapere
Talis e Welinton,Mulher Não É Boba,2017-12-22,track,Fenomenal
Raymond Scott,Three Willow Park (Electronic Music from Inner Space 1961–1971),2017-06-30,track,Nice Set-Up #7
Giorgos Xylouris,The Spicy Collection 2018,2017-12-07,track,Emena Psahnis
Jay Frog,Like The First Time,2017-12-08,track,Like The First Time - Radio Edit
Frankie Valli & The Four Seasons,Sunshine Pop,2017-05-22,track,Mrs. Stately's Garden
Captivate,Rise Up! (Deluxe Edition),2017,track,The Righteous Ones
Stelios Kazantzidis,Λαϊκά τραγούδια διαμαρτυρίας,2017-02-17,track,Οι καλοί πεθαίνουν νέοι
Agun,Shanai,2017-02-01,track,Sarothi Tumi
Attaullah Khan Esakhelvi,Aj Kidre Mohabbatan,2017-10-04,track,Allah Di Aman Hovi
De Straatzangers,De Straatzangers Compleet,2017-01-20,track,Zeemans Lot
Lepai,Manantang Badai,2017-06-03,track,Tabaliak Pasang
Sakal Balamua,Tadi Na Piyaibu Ta Labhani Dekha Da,2017-05-04,track,Labhani Dekhada Hamke
Acústicos & Valvulados,Esse Som Me Faz Tão Bem,2017-10-23,track,Tango
Vicky Dhillon,Gulabi Gallan,2017-11-02,track,Gulabi Gallan
Satyajeet Pradhan,Nagei De Bhoga,2017-08-23,track,Nagei De Bhoga
AUTOMAT,Pandora (Deluxe),2017-12-15,track,Mémoire (feat. Shawn Jobin)
Dablio & Phillipe,Ao Vivo em Goiânia,2017-01-06,track,Acordei Mais Louco - Ao Vivo
Kumar Bishwajit,"Evergreen Collection Of Kumar Bishwajit, Vol. 10",2017-10-18,track,Chun Kheye Jar Mukh
Babyraids Japan,Eikou Sunrise (First Edition A),2017-11-01,track,Eikou Sunrise - Instrumental
Codeko,Miami Festival 2017,2017-03-17,track,Afterglow
DJ Devil,"Dance 2 Dance, Vol. 4 (20 Dancefloor Smashers)",2017-07-10,track,Listen - Giuseppe Strancia & Mp Mix
Alice B,Mega (Skisser 2005-2016),2017-01-27,track,Pratar Om - 2012
Vijay Varma,Teri Jawani,2017-01-10,track,Teri Jawani
Debi Makhsoospuri,Debi Live 6,2017-06-07,track,Eh Duniya Teri Malka - Live
Oto Pestner,Moji Metulji,2017-12-06,track,Kdo Je Sodnik
Manu Lafer,The Word,2017-05-13,track,Did I Need to Repeat?
Sqb,Piss Go Sleep,2017-01-03,track,Too Wild
Wilma De Angelis,"I 50 successi più famosi e originali della musica Italiana, Vol.3",2017-04-21,track,Nessuno
Hoolahoop,Menangkan,2017-03-22,track,Menangkan
Richard Ragnvald,"Bryllup, fødselsdag og lejlighedssange",2017-04-07,track,Sølvbryllupssangen
Ipank,Kawin Tapaso,2017,track,Cari Nan Lain
Noam Banai,זה יבוא EP,2017-03-16,track,עץ אלון
Stella Mengele,Ngoo Yakwa,2017-06-08,track,Ngoo Yakwa
Javed Ali,Mahavir Stuti,2017-03-10,track,Mahavirji Apni Karuna
TOM LARI,Karim Lek Vol.1,2018-04-20,track,Nok Bia
Zubeen Garg,"Tukari Geet Rotnakor, Vol. 1",2018-09-05,track,Dug Dug Damboru
Zubeen Garg,Jaanmoni Anjaana 2010 Vol - Ii,2018-08-31,track,Mur Moromor Mainajan
Mousam Gogoi,Jaanmoni 2013 (Original),2018-08-31,track,Jaanmoni Kotha Eti - Original
Vanny Vabiola,Terjalin Kembali,2018-11-26,track,Terjalin Kembali
Geeta Goswami,Vivah Geet Mashup - 5 (Original),2018-06-19,track,Vivah Geet Mashup - 5 - Original
ROBERT OEKA,Water Lily Blong Balimo Vol.5,2018-03-22,track,Water Lily
Bemti,era dois,2018-08-03,track,Me Dei Um Novo Nome
LISTER SERUM,Mmbolo-up Vol.2,2018-03-23,track,Ufact Ufac
Israel Paulain,Um Show Inigualável (Ao Vivo),2018-04-28,track,Um Transe na Imaginação - Ao Vivo
Boi Bumbá Garantido,Auto da Resistência Cultural,2018-02-24,track,Esvoaçar da Resistência
Koes Plus,Mustika Pop Koes Plus 3,2018-12-20,track,Kumenanti
Suresh Wadkar,Suresh Wadkar Marathi Hits,2018-05-19,track,"Jai Ambe Mauli - From ""Hich Kay Chukal"""
Engrennagem,Sintonia,2018-08-24,track,Sintonia
Talis e Welinton,Pegada Bruta,2018-01-05,track,Com Que Boca
Kid $wami,Flex,2018-10-31,track,Flex
Sourin Bhatt,"Prema Huwe Nahi Re (From ""Twins"")",2018-08-11,track,"Prema Huwe Nahi Re - From ""Twins"""
Zubeen Garg,"Jaanmoni Anjaana, Vol. 1",2018-09-22,track,Tumi Bhate Khuwa
Gedix Atege,School Fee Problem,2018-03-22,track,Nenasu
Sharry Mann,Marriage Palace (Original Motion Picture Soundtrack),2018-12-26,track,Akhia Di Bhatkan
Zubeen Garg,Jaanmoni Anjaana 2011 Vol - I,2018-08-31,track,Cha Choka
Rabo de Vaca,Rabo De Vaca Vol.1 - Ao Vivo,2018-04-23,track,Parei No Sinal - Ao Vivo
Zubeen Garg,"Jaanmoni Anjaana, Vol. 2",2018-09-22,track,Ei Maatu
Zubeen Garg,Jaanmoni Anjaana,2018-08-31,track,Chenimai
Babu,Acinaki Mon,2018-08-31,track,Aachutia Koi
Zubeen Garg,"Golden Collection Of Zubeen, Vol. 2",2018-09-01,track,Janilu Janilu
Zubeen Garg,"Jaanmoni Anjaana, Vol. 2",2018-09-22,track,Polakhor Sunaru
Zubeen Garg,Jaanmoni Anjaana 2010 Vol - Ii,2018-08-31,track,Naasoni Mur Bhai
Ranjit Bawa,"Akh Naar Di (From ""Vadda Kalakaar"")",2018-12-07,track,"Akh Naar Di (From ""Vadda Kalakaar"")"
Fishermen's Project,Xaa Moo Zoo,2018-05-31,track,Muaj Ib Zaaj Nkauj
Zubeen Garg,"Jaanmoni Anjaana, Vol. 2",2018-09-22,track,Iman Nu Dhuniya
PH e Michel,Rolê Diferente (Ao Vivo),2018,track,Terminar a Briga - Ao Vivo
Angsa & Serigala,Ruang Waktu,2018-08-08,track,Reka
Khesari Lal Yadav,Jo Jeeta Wahi Sikandar,2018-08-20,track,Aawa Ka Di Molayam
Zubeen Garg,Mur Priyo Geet,2018-09-11,track,Jumi Jumi
Keith Frank,Return of the King,2018-02-07,track,Mary Jane
GEMS CHONGTHAM,Phajaraba Maithongduna,2018-08-11,track,Phajaraba Maithongduna
Zubeen Garg,"Golden Collection Of Zubeen, Vol. 6",2018-09-01,track,Aei Mayar Dharat
Anuj Sharma,Tor Surta,2018,track,Tor Surta
Zubeen Garg,Mur Priyo Geet,2018-09-11,track,Bonot Imman
Zubeen Garg,Jaanmoni Anjaana Vol - I,2018-08-31,track,Najanilu Oi
Banda Rabo de Vaca,Banda Rabo de Vaca,2018-02-16,track,Gata Forrozeira
Indu Sonali,Rang De Pyar Ke Rang Mein,2018-08-20,track,Sainya Kamaie Khatir Chal Gaile Dilli
Clayton & Romário,Acústico (Ao Vivo),2018-10-10,track,Então Fala - Ao Vivo
Carlos & Jader,"Tudo Pode, Vol. 02 (Ao Vivo)",2018-12-07,track,Eu Quero Te Amar - Ao Vivo
Raj Mawer,Taj,2018-03-03,track,Taj
Clayton & Romário,Acústico (Ao Vivo),2018-10-10,track,Etiquetada - Ao Vivo
Mousam Gogoi,Jaanmoni 2012,2018-09-22,track,Kotkiya Ruboloi
Clayton & Romário,Acústico (Ao Vivo),2018-10-10,track,Marvado - Ao Vivo
Zubeen Garg,Hamar Chameli (Original),2018-08-31,track,Bhingaa Chule - Original
Kayla Diamond,Dirty Laundry,2019-08-02,track,Look at Me Now
CM Chahal,Selfie,2019-06-21,track,Selfie
Los Caballeros Del Tango,Tangos y Melodías Famosas,2019-09-27,track,A Medellin
Bouba Menguè,Dimediya,2019-12-12,track,Mon choix
Alberto Bianco,TUTTO D'UN FIATO (LIVE),2019-04-01,track,IN UN ATTIMO - LIVE
Sindicato dos Artistas Carentes,Sindicato dos Artistas Carentes,2019-10-04,track,Valsa Triste da Alegria
KUNG-FU GIRL,KUNG-FU GIRL,2019-05-15,track,In Her Mind
Darío Gómez,Mano a Mano Parrandero,2019-12-24,track,El Grillo
Gildardo Montoya,El Cantor Picante,2019-10-11,track,La Niña de Piendamo
Gildardo Montoya,Tres Ases de la Música Guitarriada,2019-07-22,track,El Chance
Andro Skrt,Tamo en Algo,2019-10-25,track,Tamo en Algo
Elymar Santos,30 Anos (Ao Vivo),2019-08-29,track,Coração Vadio - Ao Vivo
João Fernando & Gabriel,Mói dus Primo,2019-03-22,track,Peão Apaixonado / De São Paulo a Belém / Mulher Chorona / Bate o Pé
Pankaj,Kora Kagaj(Nagpuri),2019-10-16,track,Ek Najar Dekh Lebe De
Elymar Santos,30 Anos (Ao Vivo),2019-08-29,track,Teu Jogo - Ao Vivo
Bhargav Ojapali,Bhargav Since 1993,2019-04-26,track,Aalingan
Elymar Santos,30 Anos (Ao Vivo),2019-08-29,track,Deus Te Proteja de Mim - Ao Vivo
Rajiv Sinha,Sun Sajna(Nagpuri),2019-08-26,track,Tor Betwa Ho Gelak Jawan
Elymar Santos,30 Anos (Ao Vivo),2019-08-29,track,Cachaça - Ao Vivo
Surma Chanu,Nungshibadi Thamkhiroi,2019-04-19,track,Nungshibadi Thamkhiroi
Martin Mkrtchyan,Siro Molorak,2019-12-12,track,Nerir - Nerir
Kalpana Hansda,BURU DUGI REMA,2019-03-30,track,BURU DUGI REMA
Swayam Padhi,Mal Mahu Jiban Mati (Original Motion Picture Soundtrack),2019-10-31,track,O Re Mehruban
Paulo e Nathan,Paulo e Nathan - Ao Vivo,2019-11-08,track,Síndico - Ao Vivo
UMAKANT BARIK,Bela Re Bela,2019-12-12,track,Bela Re Bela
Lucie,In Chance,2019-01-19,track,Noir su noir
Devi,Bawariya - Devi,2019-11-20,track,Piya Gayele Kalkatta
Raju Rawal,Ae Mhari Chikudi,2019-01-24,track,Ae Mhari Chikudi
Mousam Gogoi,Hits of Mousam Gogoi,2019-03-29,track,Bhabhileu Bhagoru
Manoj Sahri,Rekha Sikha(Adhunik Nagpuri),2019-08-26,track,Shadi Ghare Dekhlo
Zubeen Garg,Zubeen Manesor Gaan,2019-09-26,track,Test Test
Sound Of Monkey,Suaraku,2019-04-12,track,Suaraku
Renan e Rafael,Renan & Rafael e Amigos (Ao Vivo),2019-07-22,track,Nem Me Lembro Que Você - Ao Vivo
Celso Adolfo,Coração Brasileiro,2019-02-18,track,Minha Fé
Rajender Singh Kharkiya,Bhagat Singh Vol 1 - Rajender Singh Kharkiya,2019-03-12,track,Kuch Te Mere Mann Mein
Sunil Soni,Mahu Deewan Tahu Deewani,2019-03-02,track,Bholi Suratiya
Dreamhunter,Min Nghilh Lo La,2019-06-19,track,Ka Lawm Zel Ang
Sundaramurthy K.S.,Airaa (Original Motion Picture Soundtrack),2019-03-27,track,Meghamaala
Mithu Marshal,Hits Of Mithu Marshal,2019-07-18,track,Golgapa Khiyake
Kaboy Kamakili,Zama Boy,2019-11-29,track,Good Morning
Mithu Marshal,Hits Of Mithu Marshal,2019-07-18,track,Bhatar Me U Naikhe Sawad
Mirele,Cicatrizes,2019-10-08,track,Cicatrizes
Prakash Jal,Sathiya Sathiya,2019-11-14,track,Sathiya Sathiya
Elymar Santos,30 Anos (Ao Vivo),2019-08-29,track,Beijo de Língua - Ao Vivo
Vishnu,Alvida Na Kahbe(Adhunik Nagpuri),2019-08-12,track,Naina Re Tor Naina Se
Celso Adolfo,Coração Brasileiro,2019-02-18,track,Flor Bonita
Mithu Marshal,Hits Of Mithu Marshal,2019-07-18,track,Biche Me sutas Babuya Choli
Bashir Ansari,Ae Baba(Adhunik Nagpuri),2019-08-30,track,Jiya Jaan Mare Gori Hi Re Fashion Wali
Ashish Verma,Barat Na Uthai Ae Ammaji,2019-09-29,track,Barat Na Uthai Ae Ammaji
Fernando Brant,Quem Perguntou por Mim,2019-08-02,track,Fruta Boa - Ao vivo
Hateen,Obrigado Hangar 110 (Ao Vivo),2020-08-13,track,Depois Que Todos Vão Embora - Ao Vivo
Humane Sagar,Odia Love Songs,2020-01-09,track,Aste Aste-Sun Beliya
Johnny Sablan,Greatest Hits (Isla Collection),2020-08-28,track,I Like Bananas
